evidence_id,task_id,subtask_id,tool,evidence_kind,tool_call_id,source_url,query,quality,created_at,snippet,context_text,facets,artifact_sha256,artifact_size_bytes,artifact_workspace_relpath
EV-A75240CD7C,cowork-76b6d66e,research-competitive-landscape,web_fetch,source,web_fetch:18,https://dreamboxlearning.zendesk.com/hc/en-us/articles/27281596241043-DreamBox-Math-Continuous-Assessment-Adaptivity,,0.8,2026-03-13T16:24:45.501228,DreamBox Math: Continuous Assessment & Adaptivity – DreamBox Learning Skip to main content Toggle navigation menu Need help? Connect with our Support Team Sign in to DreamBox University Sign in to DEN Connect Sign in DreamBox Learning Math About DreamBox Math DreamBox Math: Conti...,"https://dreamboxlearning.zendesk.com/hc/en-us/articles/27281596241043-DreamBox-Math-Continuous-Assessment-Adaptivity {""url"": ""https://dreamboxlearning.zendesk.com/hc/en-us/articles/27281596241043-DreamBox-Math-Continuous-Assessment-Adaptivity""} DreamBox Math: Continuous Assessment & Adaptivity – DreamBox Learning Skip to main content Toggle navigation menu Need help? Connect with our Support Team Sign in to DreamBox University Sign in to DEN Connect Sign in DreamBox Learning Math About DreamBox Math DreamBox Math: Conti...","{""context"": ""https://dreamboxlearning.zendesk.com/hc/en-us/articles/27281596241043-DreamBox-Math-Continuous-Assessment-Adaptivity {\""u""}",,0,
EV-7E838790FD,cowork-76b6d66e,research-competitive-landscape,web_search,discovery,web_search:21,,adaptive learning platforms comparison matrix features 2024 2025,0.5,2026-03-13T16:25:01.535855,No results found.,"adaptive learning platforms comparison matrix features 2024 2025 {""query"": ""adaptive learning platforms comparison matrix features 2024 2025"", ""max_results"": 10} No results found.","{""max_results"": ""10""}",,0,
EV-3DEB567895,cowork-76b6d66e,research-competitive-landscape,write_file,artifact,write_file:22,,competitive-feature-matrix.csv,0.5,2026-03-13T16:26:20.088653,Wrote 3357 bytes to competitive-feature-matrix.csv,"competitive-feature-matrix.csv {""path"": ""competitive-feature-matrix.csv"", ""content"": ""Platform,Company,Personalization_Method,Learning_Type_Support,Grade_Coverage,Subject_Coverage,Adaptive_Engine_Type,Interoperability_Standards,Efficacy_Evidence_Level,Content_Authoring,Key_Differentiators\nKhan Academy,Khan Academy Inc.,Mastery-based + AI Tutor (Khanmigo),Limited (visual/text modalities),K-12+ College Test Prep,\""Math, Science, ELA, Humanities, Test Prep\"",Rule-based + LLM-assisted,LTI 1.3,Research-backed,Teacher-created + Community,Free; comprehensive content library; AI tutor integration\nDreamBox Math,Discovery Education,Continuous adaptive assessment + Optimal Learning Zone,Visual/Interactive manipulatives,K-8,Math,Proprietary adaptive engine (rule-based with ML elements),Clever + Google Classroom + LTI,ESSA Level IV (Moderate),Proprietary only,Real-time formative assessment; manipulatives-based; embedded interventions\nDreamBox Reading,Discovery Education,Adaptive placement + skill progression,Text-based with audio support,K-3,Reading/Literacy,Proprietary adaptive engine,Clever + Google Classroom + LTI,ESSA Level IV,Proprietary only,Science of Reading alignment; phonics focus\nIXL,IXL Learning,Real-Time Diagnostic + skill recommendations,Multiple modalities (visual/text/audio),K-12,\""Math, ELA, Science, Social Studies, Spanish\"",IRT-based + rule-based recommendation,Clever + Google Classroom + Canvas + LTI,ESSA-aligned research studies,Proprietary only,Comprehensive skill coverage (17K+ skills); detailed analytics; standards alignment\nCarnegie Learning MATHia,Carnegie Learning Inc.,Bayesian Knowledge Tracing + Cognitive Tutor,Problem-solving workspace; limited modality adaptation,6-12,Math,Knowledge Tracing (Bayesian) + Production rules,LTI + Clever + major LMS,ESSA Tier 1 (Strong) when blended,Proprietary only,Founded by CMU cognitive scientists; 2x learning growth in RAND study; hint-based feedback\nCarnegie Learning ClearMath Elementary,Carnegie Learning Inc.,Adaptive concept development,Visual/manipulative + symbolic,K-5,Math,Proprietary adaptive engine,LTI + Clever,ESSA-aligned (4.9 months additional learning/year),Proprietary only,Conceptual understanding focus; integrated with MATHia\nALEKS,McGraw Hill,Knowledge Space Theory + adaptive assessment,Limited (problem-solving interface),K-12 Higher Ed,\""Math, Science, Business\"",Knowledge Space Theory (set-theoretic),LTI + Blackboard + Canvas + Moodle,Research-backed pie chart approach,Proprietary only,Complete course coverage; pie chart visualization; mastery-based progression\nRenaissance Freckle,Renaissance Learning,Adaptive differentiation + standards alignment,Multiple question types, K-12,\""Math, ELA, Social Studies, Science\"",IRT-based adaptive placement, Renaissance ecosystem + Clever + Google,ESSA Level II (Moderate),Teacher + imported content,Differentiation focus; teacher dashboard; integrates with Star assessments\nScootPad,ScootPad Corp.,Adaptive practice + mastery tracking,Game-based interface,K-8,\""Math, ELA\"",Rule-based adaptive with gamification,Clever + Google Classroom + LTI,Growth metrics documented,Teacher-created + licensed,Gamification elements; coin economy; parent portal\nSumdog,Sumdog Ltd.,Adaptive learning games,Game-based visual,K-5,\""Math, Spelling, Grammar\"",Proprietary adaptive algorithm,Clever + Google Classroom,Engagement-focused research,Proprietary only,Competitive games; multiplayer focus; engagement metrics\n""} Wrote 3357 bytes to competitive-feature-matrix.csv","{""artifact_path"": ""competitive-feature-matrix.csv"", ""context"": ""competitive-feature-matrix.csv {\""path\"": \""competitive-feature-matrix.csv\"", \""content\"": \""Platform,Company,Personalization_M""}",1d36d956632b47560e11e8a8b7e78f1c22d6afa935a6bfceec3d4818d64b1a7a,3357,competitive-feature-matrix.csv
EV-9CBF0364E6,cowork-76b6d66e,research-competitive-landscape,document_write,artifact,document_write:23,,competitive-analysis-report.md,0.6,2026-03-13T16:26:20.097502,"Created competitive-analysis-report.md (7 sections, ~2091 words)","competitive-analysis-report.md {""path"": ""competitive-analysis-report.md"", ""title"": ""Competitive Landscape Analysis: Adaptive Learning Platforms for K-12"", ""metadata"": {""author"": ""Educational Technology Research Team"", ""date"": ""2026-03-13"", ""version"": ""1.0"", ""classification"": ""Research Deliverable""}, ""sections"": [{""heading"": ""Executive Summary"", ""body"": ""This report analyzes ten major adaptive learning platforms serving the K-12 market, examining their personalization mechanisms, learning type accommodations, curriculum coverage, and evidence of efficacy. The analysis reveals significant gaps in true learning type accommodation (beyond basic modality switching), limited content authoring capabilities, and a convergence toward mastery-based adaptive approaches using Item Response Theory (IRT) or Knowledge Tracing algorithms.\n\nKey findings:\n- **Personalization Dominant Approaches**: Rule-based adaptive engines with increasing ML integration; most platforms use some form of knowledge tracing or IRT\n- **Learning Type Gap**: No platform fully implements evidence-based learning type taxonomy (VARK/Multiple Intelligences) with validated adaptations\n- **Standards Alignment**: Near-universal Common Core alignment, but varying depth of prerequisite mapping\n- **Efficacy Evidence**: Only Carnegie Learning (blended) has ESSA Tier 1 \""Strong\"" evidence; most have Level II-IV evidence or research-backed claims without rigorous independent validation""}, {""heading"": ""Platform Analysis by Category"", ""body"": ""## 1. Comprehensive Curriculum Platforms\n\n### Khan Academy\n**Personalization Mechanism**: Mastery-based progression with recent Khanmigo AI tutor integration. Uses a simple proficiency threshold model (e.g., 70% correct to advance) with spaced repetition for review topics.\n\n**Learning Type Support**: Limited. Primarily visual/text-based with some video content. Khanmigo offers conversational AI support but does not systematically adapt to learning preferences.\n\n**Curriculum Coverage**: K-12+ including college test prep (SAT, LSAT). Comprehensive coverage of Math, Science, ELA, Humanities, Computing, Arts & Humanities.\n\n**Content Authoring**: Teacher-created playlists; no granular content authoring tools. Content is produced internally.\n\n**Efficacy Claims**: Research-backed through SRI International studies showing positive correlation with achievement gains. Not ESSA-rated due to free platform status.\n\n**Key Limitations**: Limited adaptivity beyond difficulty adjustment; no true learning type accommodation; minimal analytics for teachers on student cognition.\n\n---\n\n### IXL\n**Personalization Mechanism**: Real-Time Diagnostic places students on a 0-1300 scale across domains. Uses IRT-based estimation with rule-based skill recommendations. Recommendations Wall suggests next skills based on proficiency patterns.\n\n**Learning Type Support**: Multiple question types (visual, interactive, text, audio in some areas) but no systematic learning type preference modeling.\n\n**Curriculum Coverage**: K-12 across Math (4000+ skills), ELA (2500+ skills), Science (600+ skills), Social Studies (500+ skills), Spanish (140+ skills).\n\n**Content Authoring**: Proprietary only. No teacher content creation tools.\n\n**Efficacy Claims**: ESSA-aligned research studies showing positive outcomes. Claims 18M+ students; 200B+ questions answered.\n\n**Key Differentiators**: Extensive skill granularity; comprehensive standards alignment (all 50 states); detailed diagnostic analytics.\n\n**Key Limitations**: Drill-heavy approach criticized for engagement; limited pedagogical variety per skill; no learning type adaptation.\n\n---\n\n## 2. Specialized Math Platforms\n\n### DreamBox Math\n**Personalization Mechanism**: Continuous formative assessment with \""Optimal Learning Zone\"" approach. Observes dozens of assessment points per interaction. Uses proprietary adaptive engine combining rule-based logic with performance pattern analysis.\n\n**Learning Type Support**: Strong visual/manipulative representation. Virtual manipulatives adapt based on student interaction patterns. Limited other modality support.\n\n**Curriculum Coverage**: K-8 Math only. Aligned to Common Core and state standards.\n\n**Content Authoring**: Proprietary only. No external authoring tools.\n\n**Efficacy Claims**: ESSA Level IV (Demonstrates a Rationale). Studies in South Carolina and Salem, WI showing MAP score improvements.\n\n**Key Differentiators**: Manipulatives-based conceptual understanding; real-time adaptation at interaction level; built-in intervention supports.\n\n**Key Limitations**: Math-only; no true learning type taxonomy implementation; proprietary adaptive engine lacks transparency.\n\n---\n\n### Carnegie Learning MATHia\n**Personalization Mechanism**: Bayesian Knowledge Tracing (BKT) with production rule cognitive architecture. Estimates P(Knowledge) across skill components. Provides contextual hints based on error patterns.\n\n**Learning Type Support**: Workspace-based problem solving with symbolic and graphical representations. No systematic learning type adaptation.\n\n**Curriculum Coverage**: 6-12 Math (Algebra I/II, Geometry, Integrated).\n\n**Content Authoring**: Proprietary only. Content developed by cognitive scientists and master teachers.\n\n**Efficacy Claims**: **ESSA Tier 1 (Strong Evidence)** when used in blended curriculum. RAND Corporation \""Gold Standard\"" study showed 2x learning growth in year 2. EMERALDS study showed correlation between workspace completion and Algebra I success.\n\n**Key Differentiators**: Most rigorous evidence base; cognitive tutor approach with hint scaffolding; founded by Carnegie Mellon researchers; strong conceptual focus.\n\n**Key Limitations**: 6-12 only; requires significant implementation support; no learning type accommodation; proprietary BKT models.\n\n---\n\n### ALEKS (McGraw Hill)\n**Personalization Mechanism**: Knowledge Space Theory (KST) - set-theoretic model defining prerequisite relationships between topics. Adaptive assessment places students in knowledge space; pie chart shows mastery coverage.\n\n**Learning Type Support**: Minimal. Problem-solving interface with symbolic input primarily.\n\n**Curriculum Coverage**: K-12 through Higher Ed. Math, Science, Business.\n\n**Content Authoring**: Proprietary only.\n\n**Efficacy Claims**: Research-backed pie chart approach. Studies show mastery learning effectiveness.\n\n**Key Differentiators**: Complete course solutions; higher ed pedigree; transparent prerequisite mapping; comprehensive assessment.\n\n**Key Limitations**: \""Drill and kill\"" criticism; limited engagement features; no learning type support; interface dated.\n\n---\n\n## 3. Literacy-Focused Platforms\n\n### DreamBox Reading / Reading Plus\n**Personalization Mechanism**: Adaptive placement with text complexity adjustment. Reading Plus focuses on silent reading fluency with guided window pacing.\n\n**Learning Type Support**: Text-based with optional audio support. Visual interest surveys for content matching.\n\n**Curriculum Coverage**: K-12 (Reading Plus: 3-12).\n\n**Efficacy Claims**: ESSA Level IV evidence for Reading Plus.\n\n**Key Limitations**: Narrow focus on literacy skills; no systematic learning type accommodation beyond text/audio toggle.\n\n---\n\n## 4. Differentiation/Tiered Platforms\n\n### Renaissance Freckle\n**Personalization Mechanism**: Adaptive differentiation based on Star assessment data. IRT-based placement with standards-aligned skill progression.\n\n**Learning Type Support**: Multiple question types but no preference modeling.\n\n**Curriculum Coverage**: K-12 Math, ELA, Social Studies, Science.\n\n**Efficacy Claims**: ESSA Level II (Moderate).\n\n**Key Differentiators**: Tight integration with Renaissance assessment ecosystem; teacher dashboard for small group instruction; differentiation focus.\n\n---\n\n## 5. Engagement-Focused Platforms\n\n### ScootPad / Sumdog\n**Personalization Mechanism**: Rule-based adaptive with gamification overlay. Coin/token economy for engagement.\n\n**Learning Type Support**: Game-based interfaces primarily visual.\n\n**Curriculum Coverage**: K-8 (Scoot","{""artifact_path"": ""competitive-analysis-report.md"", ""title"": ""Competitive Landscape Analysis: Adaptive Learning Platforms for K-12""}",19ed9f958ea6a9d953b55140ce439223b342fa04fbd29a6ce23edaef04b05296,17319,competitive-analysis-report.md
EV-ART-47DB7E23F0,cowork-76b6d66e,research-competitive-landscape,write_file,artifact,write_file:22,,competitive-feature-matrix.csv,1.0,2026-03-13T16:26:20.088653,write_file:competitive-feature-matrix.csv,write_file mutated competitive-feature-matrix.csv,"{""artifact_path"": ""competitive-feature-matrix.csv""}",1d36d956632b47560e11e8a8b7e78f1c22d6afa935a6bfceec3d4818d64b1a7a,3357,competitive-feature-matrix.csv
EV-ART-D8A0F1EFCF,cowork-76b6d66e,research-competitive-landscape,document_write,artifact,document_write:23,,competitive-analysis-report.md,1.0,2026-03-13T16:26:20.097502,document_write:competitive-analysis-report.md,document_write mutated competitive-analysis-report.md,"{""artifact_path"": ""competitive-analysis-report.md""}",bc2fb478d8bc9f7fa93d32aaa3b9deeb0b1b17d7cb8e4bdc12c0ac0fafeffe0f,17468,competitive-analysis-report.md
EV-ART-A4D834493D,cowork-76b6d66e,research-competitive-landscape,list_directory,artifact,list_directory:24,,.,1.0,2026-03-13T16:26:24.799759,list_directory:.,list_directory mutated .,"{""artifact_path"": "".""}",,0,.
EV-780364D296,cowork-76b6d66e,synthesize-stakeholder-requirements,read_file,artifact,read_file:0,,learning-science-report.md,0.7,2026-03-13T16:30:34.007454,--- author: Educational Technology Research Team classification: Research Report date: '2026-03-13' version: '1.0' --- # Learning Science Foundations: Evidence-Based Analysis for Adaptive K-12 Educational Platforms ## Executive Summary This report synthesizes peer-reviewed resear...,"learning-science-report.md {""path"": ""learning-science-report.md""} --- author: Educational Technology Research Team classification: Research Report date: '2026-03-13' version: '1.0' --- # Learning Science Foundations: Evidence-Based Analysis for Adaptive K-12 Educational Platforms ## Executive Summary This report synthesizes peer-reviewed resear...","{""artifact_path"": ""learning-science-report.md"", ""context"": ""learning-science-report.md {\""path\"": \""learning-science-report.md\""} --- author: Educational Technology Research Team class""}",,0,learning-science-report.md
EV-4BCCB34BFD,cowork-76b6d66e,synthesize-stakeholder-requirements,read_file,artifact,read_file:1,,competitive-analysis-report.md,0.7,2026-03-13T16:30:34.015332,--- author: Educational Technology Research Team classification: Research Deliverable date: '2026-03-13' version: '1.0' --- # Competitive Landscape Analysis: Adaptive Learning Platforms for K-12 ## Executive Summary This report analyzes ten major adaptive learning platforms servi...,"competitive-analysis-report.md {""path"": ""competitive-analysis-report.md""} --- author: Educational Technology Research Team classification: Research Deliverable date: '2026-03-13' version: '1.0' --- # Competitive Landscape Analysis: Adaptive Learning Platforms for K-12 ## Executive Summary This report analyzes ten major adaptive learning platforms servi...","{""artifact_path"": ""competitive-analysis-report.md"", ""context"": ""competitive-analysis-report.md {\""path\"": \""competitive-analysis-report.md\""} --- author: Educational Technology Research Te""}",,0,competitive-analysis-report.md
EV-25BEDEA4DA,cowork-76b6d66e,synthesize-stakeholder-requirements,read_file,artifact,read_file:2,,regulatory-compliance-report.md,0.7,2026-03-13T16:30:34.021266,--- author: Educational Technology Research Team date: '2025-03-13' version: '1.0' --- # Regulatory Compliance Report: K-12 Adaptive Learning Platform ## Executive Summary This report outlines the regulatory compliance obligations for a K-12 adaptive learning platform operating i...,"regulatory-compliance-report.md {""path"": ""regulatory-compliance-report.md""} --- author: Educational Technology Research Team date: '2025-03-13' version: '1.0' --- # Regulatory Compliance Report: K-12 Adaptive Learning Platform ## Executive Summary This report outlines the regulatory compliance obligations for a K-12 adaptive learning platform operating i...","{""artifact_path"": ""regulatory-compliance-report.md"", ""context"": ""regulatory-compliance-report.md {\""path\"": \""regulatory-compliance-report.md\""} --- author: Educational Technology Research ""}",,0,regulatory-compliance-report.md
EV-A6C2715A34,cowork-76b6d66e,synthesize-stakeholder-requirements,read_file,artifact,read_file:3,,learning-taxonomy-evidence.csv,0.7,2026-03-13T16:30:34.027077,"Taxonomy/Theory,Developer,Year,Core Claims,Evidence Rating,Effect Size (if applicable),Key Studies,Platform Recommendation VARK Learning Styles,Neil Fleming,1980s,""Students learn better when instruction matches preferred sensory modality (Visual, Auditory, Read/Write, Kinesthetic...","learning-taxonomy-evidence.csv {""path"": ""learning-taxonomy-evidence.csv""} Taxonomy/Theory,Developer,Year,Core Claims,Evidence Rating,Effect Size (if applicable),Key Studies,Platform Recommendation VARK Learning Styles,Neil Fleming,1980s,""Students learn better when instruction matches preferred sensory modality (Visual, Auditory, Read/Write, Kinesthetic...","{""artifact_path"": ""learning-taxonomy-evidence.csv"", ""context"": ""learning-taxonomy-evidence.csv {\""path\"": \""learning-taxonomy-evidence.csv\""} Taxonomy/Theory,Developer,Year,Core Claims,Evi""}",,0,learning-taxonomy-evidence.csv
EV-0DD5C737BF,cowork-76b6d66e,synthesize-stakeholder-requirements,document_write,artifact,document_write:4,,user-personas.md,0.5,2026-03-13T16:32:04.739676,"Created user-personas.md (6 sections, ~2445 words)","user-personas.md {""path"": ""user-personas.md"", ""title"": ""User Personas: Adaptive K-12 Learning Platform"", ""metadata"": {""author"": ""Educational Technology Research Team"", ""date"": ""2026-03-13"", ""version"": ""1.0"", ""classification"": ""Requirements Specification""}, ""sections"": [{""heading"": ""Executive Summary"", ""body"": ""This document presents 7 evidence-based user personas for an adaptive K-12 learning platform. Based on learning science research, personas are organized around **cognitive developmental stages** and **learner needs** rather than debunked learning styles taxonomies (VARK/Multiple Intelligences). The personas reflect:\n\n- **Cognitive load capacity** differences by age/development\n- **Prior knowledge activation** needs\n- **Specific learner populations** (ELL, neurodiverse, gifted) with evidence-based support requirements\n- **Real user types** in the educational ecosystem (students, teachers, parents, administrators)\n\n**Key Research Insight**: The platform must NOT use learning styles (VARK/MI) for personalization decisions—these lack credible empirical support (Pashler et al., 2008). Instead, personalization should target mastery-based progression, spaced retrieval, cognitive load management, and adaptive difficulty based on knowledge tracing (BKT/DKT)."", ""level"": 2}, {""heading"": ""Student Personas: Primary (K-5)"", ""body"": ""## Persona 1: Emerging Learner \""Maya\"" (Grade 2)\n\n**Demographics**: 7 years old, urban public school, English-speaking household\n\n**Cognitive Profile**:\n- **Working Memory**: ~2-3 chunks (developmentally appropriate; Cowan, 2010)\n- **Attention Span**: 10-15 minutes focused engagement\n- **Reading Level**: Early reader (DRA 16-18)\n- **Self-Regulation**: Developing; needs scaffolding for persistence\n\n**Goals**:\n- Feel successful in daily learning activities\n- Understand \""why\"" behind math procedures, not just procedures\n- Maintain engagement through variety and play\n- Build foundational fluency (reading, math facts)\n\n**Frustrations with Current Solutions**:\n- \""Drill and kill\"" apps (IXL-style) lose engagement quickly\n- Khan Academy's text-heavy interface too challenging for reading level\n- No recognition when she's struggling vs. just distracted\n- Limited connection between school and home practice\n\n**Technology Proficiency**: Tablet-native; touch interface preferred; can navigate simple menus but needs visual cues; struggles with typing.\n\n**Accessibility Considerations**: May benefit from audio narration; needs high contrast options; touch targets minimum 44x44px.\n\n---\n\n## Persona 2: Multilingual Learner \""Diego\"" (Grade 4, ELL)\n\n**Demographics**: 9 years old, recent immigrant (2 years in US), Spanish L1, intermediate English proficiency\n\n**Cognitive Profile**:\n- **Working Memory**: Standard for age, but taxed by dual-language processing\n- **L1 Transfer**: Strong math conceptual understanding in Spanish; procedural vocabulary gaps in English\n- **Interlanguage Stage**: Expanding academic vocabulary; cognate awareness developing\n- **Code-Switching**: Comfortable; benefits from L1 support for complex concepts\n\n**Goals**:\n- Access grade-level math content despite language barriers\n- Build academic English while maintaining grade-level progress\n- See connections between home language and school learning\n- Avoid being pulled out for intervention and missing core content\n\n**Frustrations with Current Solutions**:\n- Platforms translate interface but not instructional language effectively\n- No scaffolding for academic vocabulary (e.g., \""numerator\"" vs. \""top number\"")\n- No cognate highlighting (fracción/fraction, multiplicación/multiplication)\n- Math diagnostic confounded by language proficiency, not math knowledge\n- Limited teacher visibility into L1 math strengths\n\n**Technology Proficiency**: Comfortable with tablets; prefers visual/manipulative interfaces (DreamBox-style) that reduce language load; uses translation tools but inconsistently.\n\n**Accessibility Considerations**: Requires text-to-speech with adjustable speed; benefit from picture glossaries; needs extended time settings for reading-heavy items.\n\n---\n\n## Persona 3: Neurodiverse Learner \""Aiden\"" (Grade 5, ADHD + Dyslexia)\n\n**Demographics**: 10 years old, 504 Plan for ADHD, IEP for dyslexia, receives reading intervention\n\n**Cognitive Profile**:\n- **Working Memory**: Below average (impacts multi-step procedures)\n- **Processing Speed**: Slower for text decoding; average for visual reasoning\n- **Attention Regulation**: Variable; benefits from movement breaks and novelty\n- **Reading**: Grade 2-3 decoding level; strong listening comprehension\n\n**Goals**:\n- Access grade-level content without reading barriers blocking math/science learning\n- Build confidence through strengths-based activities\n- Develop self-advocacy tools for requesting accommodations\n- Maintain focus long enough to experience mastery moments\n\n**Frustrations with Current Solutions**:\n- No built-in text-to-speech; must rely on external screen readers\n- Timed activities trigger anxiety and underperformance\n- Linear navigation doesn't allow movement breaks without penalty\n- No alternative input methods (voice, drawing) for showing work\n- Progress metrics highlight deficits rather than growth\n- Distracting gamification elements (scootpad-style coins/tokens)\n\n**Technology Proficiency**: Highly adept with assistive tech; knows VoiceOver/TalkBack; prefers interactive elements but distracted by excessive animation; uses text-to-speech daily.\n\n**Accessibility Considerations**: **Critical WCAG 2.1 AA compliance needed**: full keyboard navigation, focus indicators, text-to-speech, pause/stop controls for animations, extended time mode, dyslexia-friendly fonts (OpenDyslexic option).\n\n"", ""level"": 2}, {""heading"": ""Student Personas: Secondary (6-12)"", ""body"": ""## Persona 4: Conceptual Learner \""Priya\"" (Grade 8)\n\n**Demographics**: 13 years old, suburban middle school, grade-level reader, strong in STEM\n\n**Cognitive Profile**:\n- **Working Memory**: 5-7 chunks (adult-level capacity developing)\n- **Abstract Reasoning**: Emerging; benefits from concrete-to-abstract sequencing\n- **Self-Regulation**: Good; can set learning goals and monitor progress\n- **Prior Knowledge**: Solid K-7 math foundation; ready for algebraic abstraction\n\n**Goals**:\n- Understand mathematical concepts deeply, not just pass tests\n- Work at own pace (faster than classroom average in math)\n- See connections between concepts (not isolated skills)\n- Prepare for high school STEM courses\n\n**Frustrations with Current Solutions**:\n- ALEKS's \""pie chart\"" approach feels disconnected from real understanding\n- Khan Academy's mastery system good but lacks conceptual depth\n- Cannot skip redundant practice when already proficient\n- No space for exploration or \""what if\"" mathematical play\n- Limited feedback on why answers are wrong (just \""try again\"")\n\n**Technology Proficiency**: Fully computer-literate; types proficiently; uses multiple devices; comfortable with graphing calculators and digital tools.\n\n**Accessibility Considerations**: None specific; benefits from screen real estate for complex problems.\n\n---\n\n## Persona 5: Struggling Learner \""Marcus\"" (Grade 9)\n\n**Demographics**: 14 years old, urban high school, significant gaps in foundational math (6th grade level)\n\n**Cognitive Profile**:\n- **Working Memory**: Standard, but overloaded by unfamiliar material\n- **Prior Knowledge**: Gaps in fractions, negative numbers, algebraic thinking\n- **Math Anxiety**: High; associates math with failure\n- **Self-Efficacy**: Low; expects to fail before attempting\n\n**Goals**:\n- Fill foundational gaps without shame or stigma\n- Experience success to rebuild math confidence\n- Catch up to grade level for graduation requirements\n- Understand that struggle is part of learning, not evidence of inability\n\n**Frustrations with Current Solutions**:\n- Grade-level placement (IXL, classroom) is overwhelming and demotivating\n- Remediation content is \""babyish\"" (Khan Academy's \""early math\"" badge visible)\n- No diagnostic that identifies specific gap","{""artifact_path"": ""user-personas.md"", ""title"": ""User Personas: Adaptive K-12 Learning Platform""}",b01d9df41275a638250c370da3d61aeb7e930e353601f09533570657ce0fea01,18380,user-personas.md
EV-FAB3BD371E,cowork-76b6d66e,synthesize-stakeholder-requirements,spreadsheet,artifact,spreadsheet:5,,requirements-backlog.csv,0.5,2026-03-13T16:32:04.748737,Created requirements-backlog.csv with 9 columns and 0 rows.,"requirements-backlog.csv {""operation"": ""create"", ""path"": ""requirements-backlog.csv"", ""headers"": [""ID"", ""Category"", ""Priority (MoSCoW)"", ""User Story"", ""Acceptance Criteria"", ""Related Persona"", ""Effort Estimate"", ""Dependencies"", ""Notes/Evidence Base""]} Created requirements-backlog.csv with 9 columns and 0 rows.","{""artifact_path"": ""requirements-backlog.csv"", ""operation"": ""create""}",,0,requirements-backlog.csv
